block,transitions,transversions,insertions,deletions
0.1,0.0008120955179723993,0.011007353769714397,2.7855723992209544e-05,3.3464007691718685e-05
0.2,0.0007030688495494812,0.010871813212602577,2.607791379415231e-05,4.9608738593851244e-05
0.30000000000000004,0.0006456485719541502,0.009762990075133558,2.979930230438827e-05,5.9219361740637895e-05
0.4,0.0006335740189780753,0.008362556019761987,4.082258545990501e-05,5.431155705520767e-05
0.5,0.0006420330985641483,0.007908846441679078,4.092631438157777e-05,5.6184441698890296e-05
0.6,0.0006126204605822822,0.007896042365537145,2.810668440347759e-05,3.974065310576119e-05
0.7,0.0006776879153621007,0.008680191799437558,2.4616501165087457e-05,5.32570211998201e-05
0.7999999999999999,0.0007292827967045559,0.010024200064735311,2.8407172603815356e-05,4.8036090937879906e-05
0.9,0.0007759934618051066,0.011629794266184351,1.954084725847368e-05,5.249706872496045e-05
1.0,0.00030156882725478507,0.004153502760858846,7.715383011887885e-06,2.347354909040439e-05
