name,transitions,transversions,insertions,deletions
flat,0.0003625913192952299,0.002101686721100129,0.00018801031370863772,0.0
all_polymers,0.0001763300416862344,0.0023509373368261967,0.0,0.00018945513360896736
post_all_polymer,0.0007393611413711915,0.0025909554314738127,0.00039483129935391243,0.0003928734582000914
AT_polymers,0.00017276684255193824,0.002435038995521458,0.0,0.00025361919314440543
post_AT_polymers,0.0007689964976397137,0.0017982519992570242,0.00043937636902461024,0.0004020100502512563
GC_polymers,2.7917364600781685e-05,0.0021118094828023785,0.0,1.827318410232983e-05
post_GC_polymers,0.00022333891680625348,0.0017006611478973287,0.0,0.00020100502512562814
"Repeat 3, 3",0.0,0.0003350083752093802,0.0,0.0
"Post_Repeat 3, 3",0.0,0.0,0.0,0.0
"Repeat 2, 3",0.0002288226848528356,0.0038538293814675724,0.0,0.0
"Post_Repeat 2, 3",0.00014357501794687723,0.0008853792773390762,0.0,0.0
