GC,Q_score
0.0,0.0432
0.05,20.875
0.1,26.28142857142857
0.15,36.98814814814815
0.2,37.64112873226241
0.25,37.98607263712643
0.3,38.14371716188218
0.35,38.4158650988188
0.4,38.53035203236046
0.45,38.62892499721954
0.5,38.67969499755583
0.55,38.71926394484213
0.6,38.73146076135917
0.65,38.66987767950297
0.7,38.48051097007594
0.75,38.32254510147147
0.8,38.130924112585625
0.85,37.627914600405916
0.9,33.536511375947995
0.95,11.145
