name,transitions,transversions,insertions,deletions
flat,0.0005411528338246514,0.001761866760515286,8.398331650304543e-06,1.3230891203273079e-05
all_polymers,0.0004680684130031433,0.001331203917936657,0.0,0.00013496062008355413
post_all_polymer,0.0008931490497689629,0.0028384745221147157,7.18963833415646e-05,0.00015611817436649622
AT_polymers,0.0006321955742736757,0.0015398084370338338,0.0,0.0001122528004567357
post_AT_polymers,0.000199612119524683,0.0014013717019963937,7.591277547760509e-05,5.8840155026882654e-05
GC_polymers,0.0004174907609592625,0.0012736773761308044,0.0,5.430834494843638e-05
post_GC_polymers,0.0010517760385282528,0.0028591697807325953,6.850258380730361e-05,0.0001524833481356677
"Repeat 3, 3",1.7639680248556647e-05,0.00021339616008661516,0.0,0.00012440593632446104
"Post_Repeat 3, 3",5.587703476222086e-06,0.00019445208097252858,0.0,1.5086799385799635e-05
"Repeat 2, 3",0.00011576968510244118,0.0005533700703516434,0.0,8.113942967520241e-05
"Post_Repeat 2, 3",0.00017377757811050688,0.0004956292983408991,8.940325561955338e-06,4.648969292216776e-05
