block,transitions,transversions,insertions,deletions
0.1,0.0006737074278116955,0.0018075056523411015,2.9006366709013002e-05,4.4875664754148056e-05
0.2,0.0005811084100506877,0.0017733057467537836,3.334881726128337e-05,3.32216087873948e-05
0.30000000000000004,0.0005155079892401248,0.0018204678943202672,3.300152232988711e-05,3.5109055973634946e-05
0.4,0.000519496304071877,0.0017632960874912002,4.482742222799573e-05,3.432408511039589e-05
0.5,0.0005232204488036283,0.0017410449680845088,3.114514282506027e-05,4.105187795466734e-05
0.6,0.0005195595472373873,0.0018139971008763283,3.2003316370718006e-05,5.330197590958424e-05
0.7,0.0004962452497500092,0.0018006991913835475,3.279584825374217e-05,4.289552212061429e-05
0.7999999999999999,0.0005274078664598151,0.001809211104729622,3.0494333277241494e-05,3.923803556913396e-05
0.9,0.0004987057981559821,0.001826791796721642,3.111518150596675e-05,2.7377799421527492e-05
1.0,4.739065812409618e-05,0.00025045960468711155,0.0,1.8326082246074546e-06
