GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.01
0.1,0.0004347826086956522,0.009565217391304347,0.0,0.0
0.15,0.0,0.003181818181818183,0.0003409090909090909,0.0
0.2,0.0006219312602291329,0.004991816693944345,0.00034369885433715227,3.2733224222585926e-05
0.25,0.0007372914241365935,0.004672099340318161,7.760962359332559e-05,0.00020954598370197914
0.3,0.0006780307848874105,0.005505660857397293,4.1979391934868355e-05,0.00010558453123012346
0.35,0.0009276049658250636,0.006060119960943118,4.8821313990793726e-05,3.69647091644581e-05
0.4,0.0008682745825602841,0.006259210177577816,1.7492711370262397e-05,4.399681950702361e-05
0.45,0.0004642221839673998,0.007103919205830366,1.8936133585815122e-05,5.795604521719175e-05
0.5,0.0006090539967274609,0.008183140415732672,2.3634931216289932e-05,4.3633719168535264e-05
0.55,0.00058712715855572,0.009900052328623832,1.8315018315018322e-05,5.2851909994767175e-05
0.6,0.0005976055194805092,0.011528510551948007,9.638798701298702e-06,3.855519480519483e-05
0.65,0.0006545995536821127,0.012759732209273728,1.3224233407719646e-05,2.9754525167369217e-05
0.7,0.0009461077844311351,0.014946107784431244,0.0001037924151696607,7.18562874251497e-05
0.75,0.0017783505154639185,0.019974226804123644,0.00018041237113402064,0.00015463917525773197
0.8,0.00206896551724138,0.02784482758620688,0.0001724137931034483,0.0001724137931034483
0.85,0.005,0.055,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
