name,transitions,transversions,insertions,deletions
flat,0.0007005612042854815,0.009673382558750568,5.799794336595245e-06,5.19283911532365e-06
all_polymers,0.0006176129125920056,0.0071491211659079745,0.0,0.00013589305949079125
post_all_polymer,0.0012728063649711024,0.013568565743392576,3.139528861577175e-05,8.02445404802028e-05
AT_polymers,0.0008136162965735017,0.006693995158388576,0.0,0.00013199508887946443
post_AT_polymers,0.0010117849572409106,0.007932105053276444,2.7256208595172627e-05,4.989161935000929e-05
GC_polymers,0.0003868216271946514,0.008757513387011922,0.0,8.151258142201146e-05
post_GC_polymers,0.0008887530186782861,0.013337692695312911,2.0785777681412904e-05,9.093391203130728e-05
"Repeat 3, 3",9.375120118726504e-05,0.0006245093609740366,0.0,2.1223589234929383e-05
"Post_Repeat 3, 3",1.312516816621713e-05,0.0006070390276875423,0.0,9.843876124662847e-06
"Repeat 2, 3",0.00013060355315332146,0.0027354117371279243,0.0,0.00011030109361688184
"Post_Repeat 2, 3",0.00011320457543362276,0.002639307253624188,9.843876124662847e-06,0.0003576608325294168
