block,transitions,transversions,insertions,deletions
0.1,0.04545242630421377,0.0047636903176531305,0.0,7.239609350679436e-05
0.2,0.010346560181040194,0.009687217146020563,7.239609350679436e-05,0.0
0.30000000000000004,0.019160219141273527,0.0022582501382843244,0.0003343437836278359,7.220320871059511e-05
0.4,0.060971571425145976,0.01815746704808847,7.68438686277222e-05,0.0
0.5,0.02100412243121268,0.003928615111180368,0.0,0.0001453654383287128
0.6,0.04422724488761419,0.014906885096280936,7.527853056308341e-05,7.527853056308341e-05
0.7,0.033841905659610955,0.028729243351536923,0.0002564694416660255,0.0
0.7999999999999999,0.01102720643193811,0.0018747018211892265,0.0005934365913002196,0.0002564694416660255
0.9,0.007035058606232831,0.0014151474479356181,7.527853056308341e-05,0.0
1.0,0.0018428548789405784,7.641053854147564e-05,7.641053854147564e-05,6.925111840556224e-05
