Run,Avg_Q_score,GC_polymer,AT_polymer,All_polymer,Repeat_Size_2,Repeat_Size_3
ERR10474491_GC_Q.csv,89.53401112992955,87.89829262969614,87.27031754259923,87.58430509,89.92982386923737,90.04205914651361
ERR10659513_GC_Q.csv,89.48656125766556,87.83874167084014,87.16825546905129,87.50349857,89.63101993664883,89.85985447165532
SRR25302405_GC_Q.csv,39,39.990240331828716,39,39.99512016591436,40,40
