name,transitions,transversions,insertions,deletions
flat,0.015215629783019718,0.0041715434710843016,3.0011104108520153e-05,3.0011104108520153e-05
all_polymers,0.024918047227689234,0.005888717894340591,0.0,0.0004694091180423244
post_all_polymer,0.024835866279036042,0.006429192276405699,0.0002759347549159955,0.0
AT_polymers,0.029766897342467992,0.007365461131697087,0.0,0.000535660429293528
post_AT_polymers,0.0431961587269582,0.0008340283569641369,0.00022935779816513763,0.0
GC_polymers,0.01889500748773944,0.00404092283213435,0.0,0.0003241608844003163
post_GC_polymers,0.0,0.015083092829403164,0.00035285815102328866,0.0
"Repeat 3, 3",0.0,0.0,0.0,0.0
"Post_Repeat 3, 3",0.0,0.0,0.0,0.0
"Repeat 2, 3",0.015290519877675839,0.000509683995922528,0.0,0.0
"Post_Repeat 2, 3",0.0,0.0,0.0,0.0
