homopolymer_size,transitions,transversions,insertions,deletions
3,0.024918047227689234,0.005888717894340591,0.0002759347549159955,0.0004694091180423244
4,0.030803480049875875,0.0018070614400889629,0.00039888312724371757,0.0010598346607520919
5,0.0037119840669900504,0.0016680567139282737,0.0,0.0014731017145309757
6,0.0038226299694189597,0.0,0.0,0.0009683995922528032
7,0.0,0.0,0.0,0.000655307994757536
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
