GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0
0.3,0.005,0.01,0.0,0.0
0.35,0.006,0.0,0.0,0.0
0.4,0.003587786259541985,0.0060305343511450425,7.633587786259542e-05,0.00015267175572519084
0.45,0.019783393501804993,0.005342960288808668,3.610108303249098e-05,0.0001805054151624549
0.5,0.012579787234042496,0.003563829787234045,7.978723404255319e-05,0.00010638297872340425
0.55,0.01254295532646048,0.003573883161512029,0.00010309278350515463,3.4364261168384884e-05
0.6,0.01894736842105264,0.005052631578947371,0.00010526315789473685,0.0
0.65,0.02,0.01,0.0,0.0
0.7,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
