block,transitions,transversions,insertions,deletions
0.1,0.0101168519263607,0.005232102216102212,0.0006155962807377029,0.00035442595025281525
0.2,0.013525751606071772,0.0065931551453019795,0.0009864459160801508,0.0007109954689901201
0.30000000000000004,0.013383012080515365,0.0039434631799156955,0.0006834818908466683,0.00033395305914967594
0.4,0.014790281716251602,0.005707933965813339,0.0008156027833470679,0.00038410413943202313
0.5,0.012014850582967883,0.005559351746566722,0.0008459199410081379,0.0004991754105221038
0.6,0.015570315888906191,0.007325652767483261,0.0007069571482898864,0.00044087329694748856
0.7,0.01508976835044131,0.007705802018162133,0.0005951644601993062,0.00046781025200891984
0.7999999999999999,0.013555806960553573,0.005072702378370485,0.0006270397650676787,0.000504092194096966
0.9,0.012666049144709429,0.0050753506081279084,0.0006646493670795235,0.0005644160479284332
1.0,0.005143096178722933,0.0030362633233211585,0.0002527739556124407,0.0001768467360367274
