block,transitions,transversions,insertions,deletions
0.1,0.014071935890510125,0.02534535957952754,0.01592451390529985,0.01781650316503762
0.2,0.015914928728522872,0.028975795318802778,0.01750753418307281,0.01935357411703725
0.30000000000000004,0.015885931957193247,0.029281096132023766,0.01717643058362414,0.019677018355724336
0.4,0.016847434212581894,0.02915588381888905,0.017762795914210903,0.019676546561857952
0.5,0.01632777353649856,0.029503645088561025,0.017346165894188793,0.019605218890736117
0.6,0.01691771444191258,0.0299175083096291,0.017298200289351463,0.01938543623664841
0.7,0.016726004831956576,0.029062107814880805,0.017522772390004774,0.01962204481099884
0.7999999999999999,0.016732400738546704,0.02940588728276636,0.01762170144765962,0.019401100256139697
0.9,0.01652070367244399,0.02827176862500906,0.01725702849712845,0.019000181511804767
1.0,0.006207910691411038,0.011659626001664555,0.006939374296487383,0.007973912719708065
