GC,Q_score
0.0,0.0
0.05,0.0
0.1,0.0
0.15,0.0
0.2,65.62
0.25,90.63117647058823
0.3,88.25358490566038
0.35,87.89824999999999
0.4,89.52110480907426
0.45,89.58045883023819
0.5,89.51856067371027
0.55,89.37093774085842
0.6,89.76786436867694
0.65,89.11483572895283
0.7,92.01
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
