block,transitions,transversions,insertions,deletions
0.1,0.020264452929941893,0.008653428113158857,0.004662371253265552,0.0055124382395432495
0.2,0.024336687938827196,0.009154824770351885,0.005594675183284794,0.006309706398865665
0.30000000000000004,0.0216435325862872,0.009639941891968524,0.005064310075176321,0.006025513087788112
0.4,0.02434903373864373,0.00912997628192709,0.0051835102333828735,0.006673228357877669
0.5,0.02091268429565937,0.010163768995543512,0.005161032957320694,0.006426557661113273
0.6,0.021562655819094972,0.00956543598091259,0.005105964320729927,0.006218062349140565
0.7,0.021352109110665887,0.009926656898059782,0.00506666255198596,0.0065125441175532634
0.7999999999999999,0.022898450485589496,0.009429459046451085,0.00504734489801937,0.006354518617049116
0.9,0.02378548134739004,0.009465947986522625,0.004905679961311889,0.005970332590124692
1.0,0.00934053823597349,0.0047008200648288685,0.001969142905743163,0.0023233564848064887
