name,transitions,transversions,insertions,deletions
flat,0.02138806057233906,0.009729217267061684,0.0070327933576721,0.009027648835357296
all_polymers,0.020528437326893877,0.013082524211680506,0.0,0.03075782792396099
post_all_polymer,0.03034593456654808,0.01379762689918149,0.010996783185203243,0.024638238877401086
AT_polymers,0.01606133145193974,0.010327462528969164,0.0,0.027835026383532427
post_AT_polymers,0.028262260806263123,0.011142949391846044,0.010166837717445363,0.02397147800739592
GC_polymers,0.029149746985720808,0.01795080575949746,0.0,0.03597259308814699
post_GC_polymers,0.03249026523156554,0.018070201486615065,0.009786195823202221,0.02547487540714513
"Repeat 3, 3",0.014298301334240758,0.004754141911044124,0.0,0.013294644763322807
"Post_Repeat 3, 3",0.015442449590976676,0.005886529857572873,0.0037957512621161964,0.012753814677862574
"Repeat 2, 3",0.024282065095312243,0.008719811868752423,0.0,0.027843787474187965
"Post_Repeat 2, 3",0.01682806948251918,0.007261935086108494,0.019392006297598234,0.01691695377842056
