GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0
0.45,0.02,0.005,0.0,0.0033333333333333335
0.5,0.02,0.014000000000000002,0.002,0.008
0.55,0.02142857142857143,0.004285714285714286,0.0014285714285714286,0.005714285714285714
0.6,0.013333333333333334,0.008333333333333333,0.0016666666666666668,0.01
0.65,0.0,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
