name,transitions,transversions,insertions,deletions
flat,0.01970619807276426,0.008429921985757075,0.005831366736951157,0.00751286218874265
all_polymers,0.014486720001875893,0.008647226185280606,0.0,0.020155500964576505
post_all_polymer,0.021852602978643564,0.009396979016772337,0.008329487560245414,0.015356466345607863
AT_polymers,0.011240107030703335,0.006308186320691602,0.0,0.017766752253519084
post_AT_polymers,0.019534493211438762,0.006979555076069142,0.006867124775554853,0.014766178047387944
GC_polymers,0.020647336891577224,0.012552523068859591,0.0,0.023992409985452986
post_GC_polymers,0.024204366486940233,0.01359940182427341,0.007584095023374389,0.01563433689299441
"Repeat 3, 3",0.01145973545886716,0.004035720026746243,0.0,0.009189959377042027
"Post_Repeat 3, 3",0.012461630101165808,0.00473215831088055,0.003166377275245289,0.00751589853235722
"Repeat 2, 3",0.01655545578749931,0.005905177377520295,0.0,0.018344022114769404
"Post_Repeat 2, 3",0.013060968292642111,0.005320802328137582,0.011968075934108074,0.01054603264786824
