GC_content,transitions,transversions,insertions,deletions
0.0,5.194805194805195e-05,5.194805194805195e-05,7.792207792207792e-05,0.0
0.05,0.005,0.005,0.006666666666666667,0.0
0.1,0.02833333333333334,0.027083333333333348,0.011250000000000005,0.005208333333333335
0.15,0.02254098360655732,0.016885245901639312,0.007090163934426234,0.005409836065573773
0.2,0.0219800820152315,0.014130052724077379,0.0058523725834797105,0.006309314586994641
0.25,0.02235551026350309,0.013597321298588249,0.006037268889212475,0.0064463531809579675
0.3,0.020357360856776256,0.012111980467232542,0.005701681371733481,0.006509072748460772
0.35,0.018128579867972148,0.010010530912077558,0.005428556751341564,0.006441065420080017
0.4,0.017719310149833432,0.00883664122136971,0.005429459994342818,0.0064382244840226225
0.45,0.018728617387548982,0.008503740782309015,0.004969037171503247,0.006182146290632573
0.5,0.02049008746844206,0.008505464706766776,0.005012351394695105,0.006167132393057157
0.55,0.021983532867950524,0.008949634112883003,0.004847849362459216,0.00624768831903823
0.6,0.02381920783644169,0.009909364352635746,0.004927997231684717,0.006559438884153671
0.65,0.026455753006640978,0.011483575659666713,0.004938072159396845,0.00710464907557018
0.7,0.024488188976377907,0.013430821147356454,0.0076490438695162215,0.008695163104611842
0.75,0.010750000000000001,0.011750000000000002,0.0072499999999999995,0.005500000000000001
0.8,0.005,0.0033333333333333335,0.008333333333333333,0.0
0.85,0.0025,0.0025,0.005,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0009523809523809524,0.0,0.0004761904761904762,0.0
