block,transitions,transversions,insertions,deletions
0.1,6.012339159797396e-05,0.00047147190835663747,0.0,9.710274538592028e-06
0.2,0.0016216161155101303,0.001862720497544992,0.0019963068146751995,0.00015853890544739678
0.30000000000000004,0.0015363227199459142,0.002000908367864406,0.0053159525915568735,0.014908505361823043
0.4,0.0005959780074910617,0.0027946720195190823,0.0028980017089131715,0.010115506699044747
0.5,0.004283278858428039,0.00797208129066382,0.0025062728383659525,0.0017696948753314068
0.6,0.002431201016857764,0.0021221191002374407,0.0006262152486031478,0.0005848789200451109
0.7,0.001476645948899371,0.0006463043386822554,0.0035700692185748834,0.006178700473603184
0.7999999999999999,0.0012792494460043531,0.0005103369586574181,0.0003025584229211599,0.0012270977754964127
0.9,0.001225162781145279,0.0006445414557304043,0.0003400312551178173,0.000228067003504077
1.0,0.0004942957236506678,0.00018736416098328712,0.00016164751143656146,0.0
