Run,Avg_Q_score,GC_polymer,AT_polymer,All_polymer,Repeat_Size_2,Repeat_Size_3
SRR26857723_1_GC_Q.csv,30.86130367459248,29.831115454516066,32.16778239162007,30.999448923068073,31.249334234064772,31.542929582897063
SRR26857790_1_GC_Q.csv,29.749531902300546,28.699777517254734,30.723374433971415,29.711575975613076,30.81457039558731,30.448201213159063
SRR26270942_1_GC_Q.csv,24.30399544496478,21.61501351109034,25.914286152585436,23.764649831837886,24.775738722142428,26.5313081118719
SRR26270941_1_GC_Q.csv,24.66326533351267,21.966864524944068,26.426148233516926,24.1965063792305,25.091486975463052,26.92655496259088
SRR26270950_1_GC_Q.csv,23.829880579446783,21.241733839139286,25.590242130608875,23.415987984874082,24.274068294769265,25.989445256098957
