GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.04,0.02,0.0,0.01
0.1,0.01,0.01,0.0,0.03
0.15,0.0,0.02,0.0,0.02
0.2,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.011666666666666667
0.25,0.003333333333333333,0.006666666666666666,0.0011111111111111111,0.014444444444444442
0.3,0.007499999999999999,0.0075,0.0025,0.018125000000000002
0.35,0.0034210526315789475,0.006578947368421052,0.0007894736842105263,0.017894736842105272
0.4,0.0040259740259740275,0.005584415584415587,0.0011688311688311688,0.015064935064935073
0.45,0.004657534246575344,0.005205479452054795,0.0008219178082191781,0.014794520547945215
0.5,0.004047619047619048,0.005476190476190477,0.0011904761904761906,0.01595238095238096
0.55,0.003333333333333333,0.006666666666666667,0.0022222222222222222,0.013333333333333332
0.6,0.0038461538461538464,0.0007692307692307692,0.0007692307692307692,0.011538461538461536
0.65,0.0,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
