block,transitions,transversions,insertions,deletions
0.1,0.02175470925470925,0.0,0.0,0.0
0.2,0.027590685294173665,0.0,0.0,0.0009229349330872172
0.30000000000000004,0.03816150981848656,0.0,0.0,0.004734848484848485
0.4,0.019938604504464802,0.0,0.004734848484848485,0.00089126559714795
0.5,0.005657783417935702,0.0009109127345600291,0.0,0.0
0.6,0.014205851618857908,0.0,0.0,0.0009109127345600291
0.7,0.004734848484848485,0.0,0.014662756598240468,0.0
0.7999999999999999,0.01530567300916138,0.0,0.0,0.0
0.9,0.01701986076986077,0.02096861471861472,0.0,0.004734848484848485
1.0,0.004734848484848485,0.0,0.0,0.0
