name,transitions,transversions,insertions,deletions
flat,0.003511151897219008,0.004787934405298648,0.00033914535370865417,0.049036428200933645
all_polymers,0.008005952204413015,0.009239979143864095,0.0,0.18163787423044347
post_all_polymer,0.003932401617586802,0.005400900539789428,0.0009626690182245737,0.11807597694943395
AT_polymers,0.006556610178821571,0.010110880465447933,0.0,0.18095048817258616
post_AT_polymers,0.001427139390102353,0.006375209152986932,0.0008083480305702528,0.11973464350007576
GC_polymers,0.007964810558884252,0.006913011330509325,0.0,0.13770145911478893
post_GC_polymers,0.007049774642367235,0.002400548696844993,0.00102880658436214,0.09408599516624211
"Repeat 3, 3",0.0,0.0004572473708276177,0.0,0.0013717421124828533
"Post_Repeat 3, 3",0.0,0.00205761316872428,0.0,0.00205761316872428
"Repeat 2, 3",0.00037508573388203017,0.00018004144078207705,0.0,0.006218179303205505
"Post_Repeat 2, 3",0.0,0.0027434842249657062,0.0,0.015123456790123458
