GC,Q_score
0.0,6.72
0.05,24.095
0.1,51.06999999999999
0.15,31.26
0.2,76.88307692307693
0.25,84.44300000000001
0.3,90.53846153846152
0.35,77.57685714285715
0.4,80.06813653136534
0.45,84.98385034333361
0.5,85.24273071628076
0.55,84.6515020974345
0.6,85.39774131685553
0.65,78.16732000000006
0.7,72.25803921568627
0.75,67.385
0.8,5.87
0.85,0.0
0.9,0.0
0.95,0.0
