block,transitions,transversions,insertions,deletions
0.1,0.000979714257863514,0.0006320204940032057,0.002355144015469773,0.0006883934934615669
0.2,0.0020270514611371152,0.0008478492731953818,0.0021865162115168014,0.0007782225824778608
0.30000000000000004,0.000951752195649236,0.0008161887812849038,0.0019426125139405804,0.0006915969487604873
0.4,0.0007936149932106952,0.0008261344465771027,0.0018776045947785534,0.0007446621352166777
0.5,0.0010044555133794193,0.0012018857284441945,0.0037367597122239704,0.0006136835661284895
0.6,0.0010932987115092841,0.002229796277864826,0.002001390893799714,0.0011408064228006626
0.7,0.0007326226244162654,0.0007969422562386099,0.0013987839406541832,0.0008247475986207926
0.7999999999999999,0.0007555247166625724,0.0009192005046913376,0.0016569466460530434,0.0008315275241108083
0.9,0.001320585658245768,0.0009006252709730813,0.001320069354160974,0.000768045407778578
1.0,0.00045138002809090095,0.0003841307602423372,0.000540785594873709,0.0003200167172980992
