block,transitions,transversions,insertions,deletions
0.1,0.00116902732128482,0.001411722456230898,4.555217792921745e-05,0.00011534948631756152
0.2,0.00119712849375606,0.0012678483319494174,5.8587972913814284e-05,0.0002993651087787103
0.30000000000000004,0.0010133112758214994,0.0010351374235065412,6.926008727300201e-05,0.0002876064132357351
0.4,0.000975330695343842,0.0011166423736481224,7.602223773514628e-05,0.00027704556159795294
0.5,0.0010192432157526375,0.001277627886846404,7.20725488493728e-05,0.00029203581641693114
0.6,0.0009632135224431035,0.0011385702622590417,6.988206976900689e-05,0.00026601828487950126
0.7,0.0009791973095830504,0.0011005207313459788,6.260697247583101e-05,0.0002642271050658172
0.7999999999999999,0.0011920978201083966,0.0012637671734780653,4.796150964112123e-05,0.00018083363161594277
0.9,0.0010272508227132204,0.0010951840824459727,3.071322844931632e-05,6.0819229374758324e-05
1.0,7.402578756606463e-05,8.97620715841514e-05,1.0635012602744372e-06,5.983276143752747e-07
