block,transitions,transversions,insertions,deletions
0.1,0.0017295247460897424,0.002187837969846861,0.00013497271621748196,8.113861832016042e-05
0.2,0.00119942475035135,0.001883431255921577,0.00024921014359417,0.00010631632326095491
0.30000000000000004,0.001011293337604553,0.0019415944449309131,0.00033273735669972455,0.00015696967895116576
0.4,0.0009899235744369847,0.0018318478094824053,0.00038107322888509745,0.00026480084317642266
0.5,0.000911629370613806,0.0020318135200232852,0.00032229079578841697,0.00018400213647416902
0.6,0.0009194074426007948,0.001997847116223891,0.0003271520392634364,0.00012999876910352475
0.7,0.0011367780420231306,0.0018969174184452244,0.000267370881052377,0.00013393084914996525
0.7999999999999999,0.0011003837112970613,0.0019877982451153233,0.00020479727012397673,0.00013016456415359726
0.9,0.0012157474194472784,0.0020634048627203925,0.00014721799271937998,7.409049053182175e-05
1.0,0.00012106084723076392,0.0001870322499864784,1.6683689231021414e-06,2.499865319373091e-05
