GC,Q_score
0.0,30.0
0.05,26.142857142857142
0.1,26.439560439560438
0.15,23.31906976744186
0.2,24.261467889908257
0.25,24.612046985977052
0.3,24.655252675154262
0.35,25.159831739724325
0.4,25.176086617506183
0.45,24.838209951400984
0.5,24.77937769540578
0.55,24.846623214533352
0.6,24.812346261414564
0.65,25.06528261130445
0.7,25.043115438108483
0.75,25.646784715750233
0.8,25.433823529411764
0.85,26.563636363636363
0.9,21.0
0.95,19.021978021978022
