name,transitions,transversions,insertions,deletions
flat,0.0018226694513005506,0.0028479210176571104,0.0,0.0028732358711473956
all_polymers,0.0013877841583685518,0.0023374414577273924,0.0,0.049021323802635415
post_all_polymer,0.000746477559018382,0.0019486174613542345,0.0006531678641410842,0.03419826236612656
AT_polymers,0.0009634424664969868,0.0015784302647843136,0.0,0.04702823981956016
post_AT_polymers,0.0005987372087959939,0.0018615284128020901,0.00032658393207054214,0.033935440058888815
GC_polymers,0.0013158262015218255,0.002063496498890513,0.0,0.01297154437416125
post_GC_polymers,0.0009797517962116264,0.0007620291748312649,0.0008708904855214457,0.018250598737208794
"Repeat 3, 3",7.257420712678713e-05,0.00010367743875255305,0.0,0.003127828699350581
"Post_Repeat 3, 3",0.0006531678641410843,0.0,0.0,0.0032658393207054214
"Repeat 2, 3",0.00032064604239653225,7.278156200429225e-05,0.0,0.007918704235146606
"Post_Repeat 2, 3",0.0006531678641410843,0.0,0.0,0.006640539952101024
