name,transitions,transversions,insertions,deletions
flat,0.002505597611685681,0.0030920140739950953,5.3310587482674056e-05,0.0029853928990297473
all_polymers,0.0014029518911389692,0.002218880332312379,0.0,0.05692372149569587
post_all_polymer,0.002595628415300546,0.00273224043715847,0.0,0.06056791569086649
AT_polymers,0.0008538251366120218,0.0010667080339211484,0.0,0.0529219663521399
post_AT_polymers,0.0034153005464480873,0.004098360655737705,0.0,0.0497950819672131
GC_polymers,0.0005491267545269474,0.0026520079798768325,0.0,0.020669949768088364
post_GC_polymers,0.0009107468123861566,0.0,0.0,0.03583788706739527
"Repeat 3, 3",0.0006830601092896175,0.0,0.0,0.004033307311995837
"Post_Repeat 3, 3",0.0,0.0,0.0,0.0
"Repeat 2, 3",0.0001366120218579235,0.0007058287795992713,0.0,0.013506800400309408
"Post_Repeat 2, 3",0.0,0.0,0.0,0.014344262295081968
