name,transitions,transversions,insertions,deletions
flat,0.0014847814508593855,0.002455387446870072,0.00012286151848236537,2.395799610406125e-05
all_polymers,0.0009130067797754181,0.0028500337640406433,0.0,0.00043736296871011755
post_all_polymer,0.001616795353611837,0.0023892057966372463,0.0006301902375243282,0.00023714424168748364
AT_polymers,0.0006126863212773782,0.001974451841183458,0.0,0.0005156946985187338
post_AT_polymers,0.001445454053761696,0.0024918076556888847,0.00037010423185987034,0.00022325586985655137
GC_polymers,0.001191451438123503,0.0022676127837292703,0.0,9.21373176100152e-05
post_GC_polymers,0.000774334288856437,0.0009944995179458913,0.0006883114541722362,0.00014783565002614166
"Repeat 3, 3",7.507351333410072e-05,0.0006464094976183239,0.0,3.0047896346776762e-05
"Post_Repeat 3, 3",0.00010817242684839634,0.0014603277624533507,0.0,0.0002163448536967927
"Repeat 2, 3",0.0002597040050752711,0.0004075270130628949,0.0,0.00013731282975634943
"Post_Repeat 2, 3",0.00010276380550597653,0.0004642399985577009,1.8028737808066057e-05,1.8028737808066057e-05
