block,transitions,transversions,insertions,deletions
0.1,0.0015904739612404499,0.002700804839842273,0.0,0.009151573322696319
0.2,0.002690417128919803,0.0032409658078107278,0.0,0.026013755652235085
0.30000000000000004,0.005280399525544956,0.0037811267757791823,0.0,0.02913417706113037
0.4,0.0005401609679684547,0.0032109568651458135,0.0,0.028283820450772986
0.5,0.0010803219359369093,0.002121359437839749,0.0,0.026071247076652773
0.6,0.003240965807810728,0.0005297732570459843,0.0,0.025063217882338357
0.7,0.0021213594378397494,0.00477458071979134,0.0,0.019763939132684614
0.7999999999999999,0.0021606438718738187,0.00429051660007164,0.0005101520253035404,0.01234290895609969
0.9,0.0026804214070887465,0.001620482903905364,0.0005297732570459843,0.012953475520320445
1.0,0.0032201903859657866,0.003240965807810728,0.0,0.004861448711716091
