GC,Q_score
0.0,0.0
0.05,26.046941323345813
0.1,30.346543515520867
0.15,32.39184621690431
0.2,32.7551084844619
0.25,32.90169678391872
0.3,32.95545816698861
0.35,33.0085856737554
0.4,33.01793899279355
0.45,32.975129016787015
0.5,32.40658641684188
0.55,31.001310457034663
0.6,31.332095237227367
0.65,32.952574149470195
0.7,33.03585411155633
0.75,32.02577619236359
0.8,31.156254856254865
0.85,21.688888888888886
0.9,23.352777777777778
0.95,28.394444444444446
