name,transitions,transversions,insertions,deletions
flat,0.01585978318700781,0.010421527283398827,0.012158585375915906,0.018597903046959085
all_polymers,0.019270118657046247,0.011445041773069268,0.0,0.05740966627577236
post_all_polymer,0.02390031301244304,0.0144363479080881,0.016984844594233658,0.04677193136807493
AT_polymers,0.012952333554587548,0.01844584140471343,0.0,0.06064530753473438
post_AT_polymers,0.020110480533690477,0.011760001639863049,0.018270987432303133,0.05028645616536922
GC_polymers,0.02639595648151565,0.012004294733215638,0.0,0.05801908841633979
post_GC_polymers,0.025842608426142197,0.01427503956719308,0.014580200868552143,0.04455659494581642
"Repeat 3, 3",0.007117119128423031,0.004033467185002559,0.0,0.022564016001414975
"Post_Repeat 3, 3",0.011167306081474098,0.004050795207405371,0.008394184739067563,0.026577902158902076
"Repeat 2, 3",0.009938589138296027,0.007525538183119793,0.0,0.058749403464599524
"Post_Repeat 2, 3",0.009440821435477873,0.009764319694247289,0.010870473128195118,0.0411996439244852
