block,transitions,transversions,insertions,deletions
0.1,0.006621791250726147,0.005538657604502364,0.003131077612969848,0.0037413218657363504
0.2,0.006234577484729474,0.006045474863686984,0.003271862285790041,0.004051953392662442
0.30000000000000004,0.006372948560155862,0.005298449870972839,0.002957783155891985,0.0038837716870759255
0.4,0.005754664719595474,0.005325728039346137,0.003076195547546483,0.003939119387848702
0.5,0.0063938173841380785,0.00510089938777691,0.003198576966826725,0.004077886627118547
0.6,0.005855106326227454,0.005895523517645924,0.003299336455963074,0.0034876556070531782
0.7,0.006397833916061529,0.005920200203217088,0.0031154666947879267,0.003580027981896857
0.7999999999999999,0.005995952011542768,0.0061574819402846846,0.003118804790123955,0.0041158510638539736
0.9,0.006452130059329231,0.005573046565901181,0.0029741467745195652,0.004172403760624351
1.0,0.0028822632280539615,0.002512449200516715,0.0013348739475241179,0.0016841747689231063
