GC_content,transitions,transversions,insertions,deletions
0.0,0.00375,0.007500000000000001,0.00125,0.00375
0.05,0.02416666666666667,0.01416666666666667,0.009166666666666668,0.006666666666666667
0.1,0.013913043478260863,0.012608695652173917,0.0068944099378882035,0.00819875776397516
0.15,0.011935483870967637,0.010019550342130909,0.009022482893450524,0.010596285434994983
0.2,0.01297969081539892,0.009487723552591707,0.009310397090027261,0.010909366474689496
0.25,0.014108774537662978,0.009832553665894217,0.009336772613998708,0.011285358282690955
0.3,0.01488953353445773,0.009863309352515727,0.009494082153628559,0.011499419818979076
0.35,0.015995534567577244,0.010181185908198958,0.009688407658410112,0.011844263104853063
0.4,0.01649292919423991,0.010356593312651877,0.00996629460469093,0.012381603692934156
0.45,0.01644910981565819,0.01002835985504938,0.009672286119425997,0.012397589412318742
0.5,0.016162783549517296,0.009573984139669608,0.009514968955554558,0.012054466097006424
0.55,0.015235595390525408,0.008559539052496859,0.008565941101152465,0.011024327784891458
0.6,0.015851380042462972,0.009163481953290867,0.008845010615711257,0.011503184713375875
0.65,0.01861333333333327,0.011493333333333291,0.009119999999999968,0.012879999999999949
0.7,0.027758620689655126,0.0179310344827586,0.01339080459770114,0.01873563218390802
0.75,0.028034682080924814,0.015086705202312128,0.012774566473988436,0.0197109826589595
0.8,0.03203296703296697,0.01494505494505493,0.01291208791208791,0.02005494505494501
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
