block,transitions,transversions,insertions,deletions
0.1,0.015970281618230563,0.009570836825728339,0.008073707427308114,0.010753681237976237
0.2,0.021126581923759512,0.012468818575258347,0.010158247325304945,0.01321786004548743
0.30000000000000004,0.02134280483314722,0.013155935183557815,0.010599104354078145,0.013051852809385483
0.4,0.02184650165836831,0.01383111965415603,0.01072311324531002,0.013730885343280267
0.5,0.02179926687373728,0.014197151865022201,0.011449382595098015,0.013968284720894652
0.6,0.02295303476498183,0.013968810849890082,0.01102999688398421,0.013893121661795143
0.7,0.02189479300816647,0.014082310556460503,0.010896803795353177,0.01349598207812394
0.7999999999999999,0.022327753370254336,0.012980358699820062,0.010416883157572013,0.013383242715348518
0.9,0.02105512809292505,0.0123835528734788,0.010113686265459079,0.012690598453517749
1.0,0.007885686840928269,0.004661216702677799,0.003688906423965983,0.004766822875874056
