name,transitions,transversions,insertions,deletions
flat,0.009013405311221976,0.005456504133653688,0.006742856945600403,0.008368835522675961
all_polymers,0.008187780951083398,0.006295304627316646,0.0,0.025763632915236243
post_all_polymer,0.00997815474247817,0.007217458815406524,0.008751202897072553,0.021187207824397532
AT_polymers,0.006652076815597714,0.006578629290397876,0.0,0.0245894472176107
post_AT_polymers,0.009322730999559645,0.006804304487518509,0.009207622631389169,0.02135829142094807
GC_polymers,0.011924058948468232,0.006967307695801528,0.0,0.03007429790683179
post_GC_polymers,0.009924380151542588,0.00700626467259656,0.00771311328448719,0.021663286563763443
"Repeat 3, 3",0.004393652101274109,0.002305647979661481,0.0,0.013455281001163213
"Post_Repeat 3, 3",0.005294434108640199,0.0022888973945480963,0.007029271086618518,0.01392386231771618
"Repeat 2, 3",0.006443111314010128,0.004340839545734939,0.0,0.027505392364039042
"Post_Repeat 2, 3",0.007258499539525883,0.0054173425339643115,0.009353355074216207,0.019251044652102613
