name,transitions,transversions,insertions,deletions
flat,0.01842854017690006,0.012450532610225239,0.01335072050866475,0.02112762498397397
all_polymers,0.0184158641654661,0.012244293925343814,0.0,0.061677184070573265
post_all_polymer,0.020115061256452366,0.014622294769187066,0.015121259168736745,0.05062999012513528
AT_polymers,0.013362319982802188,0.01386950253403348,0.0,0.06012641067693863
post_AT_polymers,0.018484757271367752,0.014255090489733042,0.016989896805920644,0.05283990046979809
GC_polymers,0.027651950294112448,0.012532884114408067,0.0,0.06616969877189154
post_GC_polymers,0.019916952721100348,0.014391852232586044,0.01153068607535666,0.047938116700911165
"Repeat 3, 3",0.007451727917781714,0.0056918808702204815,1.1152001784320287e-05,0.020794329668359177
"Post_Repeat 3, 3",0.007732883535755727,0.004374423317656919,0.008851243834914264,0.031947129992090435
"Repeat 2, 3",0.009846050156121848,0.007636325457752094,0.0,0.06244689332290342
"Post_Repeat 2, 3",0.011090397205847253,0.007183585043366311,0.013006740954263303,0.04585606807909389
