GC_content,transitions,transversions,insertions,deletions
0.0,0.0028915662650602406,0.0040963855421686755,0.003132530120481928,0.000963855421686747
0.05,0.0,0.0,0.0,0.0
0.1,0.016363636363636372,0.008333333333333337,0.0068181818181818205,0.007878787878787883
0.15,0.013057851239669377,0.008657024793388406,0.00876033057851234,0.009710743801652842
0.2,0.012522686025408444,0.010103707544723964,0.008952553798289038,0.011285973554576233
0.25,0.013370383397819333,0.010010552233556465,0.008702075272600088,0.011345761519521847
0.3,0.014225776258493318,0.01005168274121986,0.008711187075244858,0.011397061815813092
0.35,0.01493917349308898,0.010187064433303434,0.008989179606307336,0.011763051717810802
0.4,0.015453445215422417,0.010411489430367626,0.00903447904899996,0.01192351137646851
0.45,0.015310843625155474,0.009594767487400119,0.008586908274365418,0.011069218517451166
0.5,0.015502363657321822,0.009710596102845808,0.008764210769050635,0.011114723855639833
0.55,0.016406564446568066,0.010291806420697231,0.00917609008145377,0.01198179204599452
0.6,0.017267808036897637,0.01121411041130521,0.010307815133502277,0.0133194358200968
0.65,0.019130177951709515,0.012971276674296924,0.010966550985749533,0.014948681975928768
0.7,0.022387117145563823,0.01556362488159153,0.013435427849700213,0.017363435427849978
0.75,0.03196954314720817,0.020517766497461842,0.015380710659898263,0.021817258883248692
0.8,0.03736065573770491,0.021852459016393266,0.016475409836065425,0.02249180327868831
0.85,0.03867132867132859,0.023811188811188756,0.018566433566433498,0.021013986013985957
0.9,0.04500000000000001,0.027058823529411778,0.02029411764705883,0.025294117647058835
0.95,0.0,0.0,0.0,0.0
