block,transitions,transversions,insertions,deletions
0.1,0.01707241998211393,0.009404334386680447,0.008205049959796934,0.01153682853197824
0.2,0.022395206646508025,0.013626021167615684,0.010722628884539794,0.01438099192892789
0.30000000000000004,0.022532924484983084,0.015743530751059748,0.011573474954189304,0.015069183628053826
0.4,0.020848949154223514,0.013683634278534003,0.010949349402513985,0.014907999577132972
0.5,0.021331297336136167,0.015106018193416526,0.011651497494528545,0.015788212711184406
0.6,0.021854900142470025,0.0158827226003625,0.011386981791144047,0.01627244815533273
0.7,0.02244809445540885,0.014289307840620906,0.011227962560550704,0.014945906557328468
0.7999999999999999,0.021570656109282004,0.014024213197192093,0.011684371270417148,0.015093593326733759
0.9,0.021778242031380343,0.013692003170674946,0.01066099148750062,0.014142337195059909
1.0,0.0073284681714564275,0.004519612806848222,0.0033868521690173475,0.004699401079746727
