name,transitions,transversions,insertions,deletions
flat,0.013081835100342755,0.00849946110960862,0.006739540590925615,0.016677112767328556
all_polymers,0.01039542427027674,0.006997138092766356,0.0,0.04376877552136339
post_all_polymer,0.018313960881338687,0.012090066786248308,0.007080139425124293,0.038979459196008114
AT_polymers,0.0076465682323487326,0.006154608035026249,0.0,0.03901617436826327
post_AT_polymers,0.011920651214225685,0.0069209222729851305,0.006904221401624448,0.03678878281058264
GC_polymers,0.017544084255815683,0.0072109356908112,0.0,0.05369982407516016
post_GC_polymers,0.019018103867447136,0.012682698718761978,0.0064216053399923445,0.04163928637519724
"Repeat 3, 3",0.0017324895718036305,0.0013024354554677755,0.0,0.010023343738585551
"Post_Repeat 3, 3",0.002166335866776395,0.0012142776459957076,0.001846831582514402,0.010296751706443336
"Repeat 2, 3",0.0069578286940824635,0.003997498196065636,0.0,0.03408048640860083
"Post_Repeat 2, 3",0.007514625467819955,0.0039418201824082105,0.007641940554567588,0.02855257362360108
