GC,Q_score
0.0,18.341162790697677
0.05,14.206897114223645
0.1,18.980527763091047
0.15,19.42792468600342
0.2,18.50719699294267
0.25,17.510296324802923
0.3,16.54682739720436
0.35,15.741531126041195
0.4,14.953676005914383
0.45,14.496852907856733
0.5,14.436560899592317
0.55,14.593044086276425
0.6,14.779688478842797
0.65,14.843442107221119
0.7,14.562326530612253
0.75,15.264008528784652
0.8,14.517228915662654
0.85,10.886
0.9,0.0
0.95,6.4125
