name,transitions,transversions,insertions,deletions
flat,0.014173170259053227,0.00966619290032479,0.011838388609519497,0.02394515359988191
all_polymers,0.010409341897208733,0.007988909622232783,0.0,0.06878207935375766
post_all_polymer,0.013590118822273362,0.010860727268128865,0.014961967544426462,0.05730591197878254
AT_polymers,0.0078003012354326525,0.007526358723623224,0.0,0.06562077256753611
post_AT_polymers,0.013016879608649345,0.010803738062512292,0.014955026561575243,0.05568018880062089
GC_polymers,0.02151251528711377,0.009352845117556378,0.0,0.0787022182778132
post_GC_polymers,0.013809619594235618,0.01125073156087615,0.013845412956673362,0.061313354429005
"Repeat 3, 3",0.002331266603169936,0.0017915247895711342,3.626736300003627e-05,0.012937537864952465
"Post_Repeat 3, 3",0.0022338105082093766,0.002021905487252022,0.005455215851255455,0.022545519858108255
"Repeat 2, 3",0.00668539653896111,0.005534786540454188,0.0,0.05977492423993884
"Post_Repeat 2, 3",0.00652648247390302,0.007023686578380334,0.009955855232388403,0.043051852131279635
