GC_content,transitions,transversions,insertions,deletions
0.0,0.0014285714285714286,0.012857142857142859,0.005714285714285714,0.005714285714285714
0.05,0.015185185185185187,0.009259259259259259,0.0044444444444444444,0.005185185185185185
0.1,0.015000000000000006,0.017121212121212127,0.0043939393939393945,0.007727272727272731
0.15,0.011156069364161822,0.009017341040462411,0.006531791907514444,0.010086705202312097
0.2,0.01224319822320933,0.009700166574125414,0.006524153248195347,0.011210438645197064
0.25,0.012964610717896972,0.00918099089989895,0.006651162790697897,0.01088169868554108
0.3,0.013377414754311357,0.009244133281472925,0.006333462984571507,0.011095552962531126
0.35,0.014338099630996833,0.009571033210332317,0.006187730627306254,0.011247693726937662
0.4,0.014232091296576868,0.00943489619139292,0.006177643338374861,0.011164581328200519
0.45,0.01395674525793323,0.008799858181173587,0.006037936536075342,0.010888140400638301
0.5,0.013751473709030935,0.008408394246640062,0.005894836123555878,0.01033246875736871
0.55,0.013294774631033223,0.007323494216194625,0.005253290785799678,0.009449541284403708
0.6,0.014328063241106592,0.008043478260869506,0.005988142292490064,0.011047430830039402
0.65,0.016678321678321634,0.0095104895104895,0.0060839160839160885,0.011188811188811161
0.7,0.019791666666666676,0.009166666666666668,0.009583333333333338,0.016666666666666673
0.75,0.01,0.006666666666666667,0.01,0.006666666666666667
0.8,0.01,0.0,0.01,0.01
0.85,0.0,0.0,0.0,0.0
0.9,0.028500000000000015,0.01,0.0029999999999999996,0.005250000000000001
0.95,0.02344537815126049,0.0056302521008403375,0.0015966386554621852,0.0004201680672268908
