block,transitions,transversions,insertions,deletions
0.1,0.010464965948960353,0.0065145578735022565,0.00389949275754251,0.00810159843883664
0.2,0.012159275458492732,0.006884346057803436,0.006084559029149993,0.010514010498870185
0.30000000000000004,0.013608134428852609,0.007261873909517764,0.006160398636905486,0.01051478190262028
0.4,0.013259662852613829,0.007567180360118114,0.00608022272543565,0.010207568531886653
0.5,0.013629422609632605,0.008003372735256257,0.0056459089013707105,0.010600539677314093
0.6,0.013502124933129626,0.00797429848524451,0.005683333342296282,0.010215763346359166
0.7,0.013458972184537826,0.007425072945537554,0.005471130796866405,0.009501294897778038
0.7999999999999999,0.01319058769121581,0.007660541688382182,0.005556701225141253,0.008983408594674018
0.9,0.012362328399464275,0.0071025023626889346,0.004888434646391747,0.008375756763836333
1.0,0.004351448128050691,0.002259092534843079,0.0015305247795952069,0.002811396669179489
