GC_content,transitions,transversions,insertions,deletions
0.0,0.025,0.01875,0.0125,0.014374999999999999
0.05,0.048,0.004,0.00784615384615385,0.00784615384615385
0.1,0.022759999999999933,0.015319999999999976,0.016319999999999942,0.01571999999999995
0.15,0.020334412081985075,0.01677813736066178,0.017867673498741778,0.015882775979863588
0.2,0.021336587322812108,0.016809307301417668,0.01763105108317752,0.016226932334849318
0.25,0.02218386464993456,0.016294863021773343,0.01781047216780958,0.01649425422968071
0.3,0.02323356602674533,0.016482838859792855,0.018190808609644518,0.016885107620698447
0.35,0.02443684571097258,0.016938858907935176,0.01832838547612298,0.017194384682864168
0.4,0.025305095678332706,0.01701053536872812,0.01860718125133112,0.017659141403270472
0.45,0.025585205513103854,0.016795961416363837,0.018642609924419382,0.018228921337719008
0.5,0.026106281439431903,0.01664310589448664,0.01897097897587089,0.01841274345413757
0.55,0.026580886945652332,0.01648219862585618,0.018761190922334976,0.018493858005408124
0.6,0.027973321067156682,0.016704691812327813,0.019052437902484554,0.01950045998160147
0.65,0.029531642040702914,0.01764705882352952,0.01918873710621732,0.02026205742960736
0.7,0.030680894308943104,0.018597560975609658,0.01927845528455272,0.021189024390243793
0.75,0.03234096692111949,0.017277353689567353,0.01877862595419838,0.02178117048346046
0.8,0.030074626865671604,0.015298507462686576,0.01716417910447761,0.021268656716417898
0.85,0.032857142857142856,0.02,0.017142857142857144,0.021428571428571432
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
