name,transitions,transversions,insertions,deletions
flat,0.01795406873044695,0.0075038726202333915,8.178810356716026e-06,7.435282142469114e-06
all_polymers,0.008893279305580853,0.0046098886573703686,0.0,0.000163161085408703
post_all_polymer,0.013750302964018444,0.006886419563957267,9.250245144960429e-05,0.00014426410575030292
AT_polymers,0.0072859418982754885,0.0030933647450218484,0.0,0.00015559398232597367
post_AT_polymers,0.011876966109947637,0.00448297063912934,7.657878462591701e-05,0.00010689660640331695
GC_polymers,0.009418603184167816,0.005733661258323713,0.0,0.00010280928220880449
post_GC_polymers,0.012572246436098427,0.008800564626033236,9.586567636492246e-05,0.0001341439885026192
"Repeat 3, 3",0.0005002273917130346,0.00020099437924869283,0.0,1.132640137870867e-05
"Post_Repeat 3, 3",0.0005522359350471262,0.0002761179675235631,0.0,0.0
"Repeat 2, 3",0.0020161939755767126,0.0007083191182519217,0.0,1.3148474643979196e-05
"Post_Repeat 2, 3",0.001827342504172794,0.0006794363470523631,0.0,0.0
