block,transitions,transversions,insertions,deletions
0.1,0.01070635808588641,0.004987628987100243,2.8246700571316393e-05,2.5219194653044765e-05
0.2,0.011621052102925283,0.005612564436966958,6.0175492356222015e-05,8.125585806817735e-05
0.30000000000000004,0.011631444706711219,0.005589312292640118,7.73349483926398e-05,7.204508111915842e-05
0.4,0.011542255535070978,0.005353700247070425,6.091904981454776e-05,9.096059472016276e-05
0.5,0.01146231651059665,0.0051862543372341195,9.209908879471877e-05,9.417779654869026e-05
0.6,0.01146524973515867,0.005111175658492265,0.00010790334061805701,7.094816879217343e-05
0.7,0.01143146874544356,0.0053375566605520525,7.085371924083022e-05,8.55970257258865e-05
0.7999999999999999,0.011550479439195427,0.005401223177074241,6.353638936671999e-05,8.721095664419314e-05
0.9,0.01151814732695764,0.005692734367988625,5.747748547334566e-05,6.458995246587563e-05
1.0,0.0069719638171131144,0.0031640242817041406,1.4178967151579947e-05,2.3429643152863915e-05
