block,transitions,transversions,insertions,deletions
0.1,0.018921861829318237,0.007198638184789062,5.197434754995527e-05,4.210907962079916e-05
0.2,0.01752723640017738,0.007864831158865876,6.23218798700463e-05,7.641931856186263e-05
0.30000000000000004,0.017755226497048707,0.007954838702002445,0.00010535862508102804,9.967867738522123e-05
0.4,0.01740896546494583,0.007479759278647332,7.477865647288412e-05,0.000113028129054384
0.5,0.017652684534897375,0.007456459454413551,8.255071546978825e-05,9.69538678261852e-05
0.6,0.017739456145318976,0.0073500629754633074,7.58558620315112e-05,0.00010736969367597406
0.7,0.017752680766600457,0.007739578761634379,8.4299475951313e-05,0.00010584716814042041
0.7999999999999999,0.017435261362737348,0.00786141936514006,7.306932352041387e-05,7.557141167068395e-05
0.9,0.017532188532916253,0.007865059246935978,4.6305288829499635e-05,6.475486891893019e-05
1.0,0.011422321576971482,0.004682371970066528,1.9804632735659713e-05,2.9059687353397443e-05
