GC,Q_score
0.0,0.0
0.05,0.0
0.1,3.0
0.15,30.0
0.2,29.41304347826087
0.25,27.803827751196174
0.3,27.96546310832025
0.35,27.840807174887892
0.4,27.432646592709983
0.45,27.754444883445277
0.5,27.750296638101517
0.55,27.496263586956523
0.6,26.929211892402076
0.65,24.456521739130434
0.7,21.29032258064516
0.75,23.25
0.8,30.0
0.85,3.0
0.9,0.0
0.95,30.0
