GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.01,0.02,0.005,0.0
0.15,0.014374999999999999,0.01625,0.0025,0.000625
0.2,0.015416666666666677,0.008916666666666672,0.0005,0.0006666666666666666
0.25,0.014116504854368862,0.008271844660194138,0.0004660194174757282,0.0007961165048543693
0.3,0.011721428571428468,0.007157142857142782,0.00028571428571428584,0.0003571428571428573
0.35,0.009322823360802694,0.004987459691866641,0.00018989609458975286,0.00024005732712289516
0.4,0.009071722717913554,0.004449210706932144,0.00015271105010295136,0.00011324639670555943
0.45,0.009925403721617055,0.004135584884006877,7.377653906057879e-05,8.197393228953199e-05
0.5,0.011507264615032622,0.0044514357624986815,2.68847957899554e-05,3.603706669717425e-05
0.55,0.012607886275173882,0.0049932306650871125,2.8769673379590466e-05,2.7077339651379262e-05
0.6,0.014550741494620639,0.00584472230299508,5.815644082582146e-06,2.6170398371619657e-05
0.65,0.017537313432835776,0.007164179104477596,0.0,2.4875621890547263e-05
0.7,0.008181818181818182,0.004545454545454546,0.0,0.0
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
