GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
0.15,0.03875,0.013750000000000002,0.0,0.0
0.2,0.018695652173913054,0.009673913043478267,0.0007608695652173914,0.00010869565217391305
0.25,0.018999999999999906,0.008688888888888845,0.00031111111111111107,0.00035555555555555557
0.3,0.015475189234650895,0.008763666947014212,0.00030277544154751906,0.00040370058873002545
0.35,0.014178154825026627,0.006967126193001051,0.0002332979851537647,0.0002615765288087665
0.4,0.01331570442191898,0.005986484501248794,0.00014543851917144126,0.00016306743058616143
0.45,0.01535858620453466,0.006153846153846468,7.055277758750605e-05,8.630728132063845e-05
0.5,0.01752353162650362,0.0065304969879521986,4.094503012048196e-05,4.941641566265064e-05
0.55,0.019800872885978586,0.007082651391162482,2.8641571194762698e-05,3.13693398799782e-05
0.6,0.02188883299798836,0.008123742454728557,1.7605633802816902e-05,4.2756539235412475e-05
0.65,0.024730941704035773,0.009125560538116554,0.0,6.72645739910314e-05
0.7,0.03,0.02,0.0,0.0
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
