name,transitions,transversions,insertions,deletions
flat,0.03467763031257249,0.014730342679742756,1.5423796573696135e-05,8.637326081269835e-06
all_polymers,0.01639194345920506,0.008996066413021723,0.0,0.00023003025793296532
post_all_polymer,0.023522929779446967,0.011135807596240884,0.0001224361060996445,0.0001526442292286343
AT_polymers,0.014145326013203919,0.005323162491040232,0.0,0.00018743183572750708
post_AT_polymers,0.02072998524452576,0.008050223784205942,0.00012487287426460176,0.0001799530301442015
GC_polymers,0.016132515320667812,0.012460778617987335,0.0,0.00021184836096202104
post_GC_polymers,0.022464856898873797,0.01280273396192755,4.18388496247377e-05,7.72409531533619e-05
"Repeat 3, 3",0.001289521326307329,0.00033446322984035846,0.0,0.0
"Post_Repeat 3, 3",0.0006758583400919168,0.000444135480631831,0.0,0.0
"Repeat 2, 3",0.0036174364091175657,0.0016404200681804637,0.0,2.758605469762925e-06
"Post_Repeat 2, 3",0.003707565751361372,0.0009462016761286835,0.0,0.0
