block,transitions,transversions,insertions,deletions
0.1,0.0259129120148857,0.016344572368421052,0.0,0.0
0.2,0.006510416666666667,0.03040167297979798,0.0,0.0
0.30000000000000004,0.014322916666666668,0.05306311881188119,0.0,0.0
0.4,0.0,0.014040537148594377,0.006578947368421052,0.0
0.5,0.014040537148594377,0.013020833333333334,0.0,0.0
0.6,0.03083466241360978,0.03190374547323153,0.0,0.00753012048192771
0.7,0.029254599567099568,0.006578947368421052,0.0,0.0
0.7999999999999999,0.019136679292929292,0.020438762626262624,0.0,0.0
0.9,0.022786458333333336,0.012376237623762377,0.0,0.0
1.0,0.0,0.0,0.0,0.0
