block,transitions,transversions,insertions,deletions
0.1,0.002940042195065651,0.0048555242724791425,7.552343830659917e-05,0.00013369635418936882
0.2,0.0018901369488541803,0.003053065145251574,0.0002773937523175336,0.00031842813432120135
0.30000000000000004,0.0018620560374159902,0.0029781423027284283,0.00034787772300139076,0.00035076661656068675
0.4,0.0017662179133008961,0.002418301169763009,0.0003666075492823416,0.000381446970928697
0.5,0.0014995645974718043,0.0021777809549285,0.00042814501559343974,0.0003043253533935043
0.6,0.0015456485193301337,0.0022415480576449044,0.000416892462357592,0.00029274875741552376
0.7,0.001639362722732077,0.0022643083154131756,0.00033672582264423156,0.00028550971514047443
0.7999999999999999,0.0016964412813941542,0.0026913769274277827,0.0003203175266636987,0.0003051027505479962
0.9,0.0018745956151652492,0.002890508443291087,8.211466814863383e-05,0.00015511864387556334
1.0,0.00027321076340593387,0.0003232559256056628,2.776497503928744e-06,5.321912051542376e-05
