name,transitions,transversions,insertions,deletions
flat,0.0019356125024639946,0.00298164528757147,0.00019005941262886903,0.0001725502245412169
all_polymers,0.0017454722038909188,0.002931176621431871,0.0,0.0007723038942678888
post_all_polymer,0.0033032083644763503,0.0035459271998707392,0.0008162387855627346,0.00093184753476933
AT_polymers,0.002160232345959084,0.002040183036172772,0.0,0.0007850111234260291
post_AT_polymers,0.004004450390761133,0.002006280319237728,0.0008178410864668329,0.0010551819078863918
GC_polymers,0.0010164697580735526,0.0028349689347834015,0.0,0.00036342993877660704
post_GC_polymers,0.0020503109131379373,0.0037420958718942673,4.299507425997065e-05,0.00035751338922692993
"Repeat 3, 3",5.705957600464319e-05,0.00011322515582587675,0.0,3.646053938930247e-05
"Post_Repeat 3, 3",5.608053164343998e-05,0.00015422146201945995,0.0,0.0
"Repeat 2, 3",0.00028781713785202304,0.0007740499115127793,0.0,7.144874015113581e-05
"Post_Repeat 2, 3",0.0001495480843825066,0.0002336688818476666,0.0,3.5050332277149986e-05
