GC,Q_score
0.0,0.0
0.05,32.79
0.1,33.489999999999995
0.15,33.495540540540546
0.2,35.18734530938119
0.25,35.71533242258701
0.3,35.50567942210043
0.35,33.70586502104428
0.4,32.60104299323767
0.45,32.935026914114616
0.5,34.461634776146646
0.55,35.59389443651956
0.6,35.641009070294686
0.65,35.04778846153847
0.7,34.98869565217391
0.75,35.46
0.8,36.13
0.85,0.0
0.9,0.0
0.95,0.0
