block,transitions,transversions,insertions,deletions
0.1,0.0036010028948020092,0.006673923218148093,4.657974265623777e-05,3.637784662575832e-05
0.2,0.004279139830519508,0.008064861132889787,0.00018369504863039837,0.00010955139413984521
0.30000000000000004,0.00860240149758317,0.012927547209103515,0.0001336632803805134,0.00011214505216589231
0.4,0.0048685824416958064,0.009624013452793487,0.0001601938433249627,0.00019177655602698647
0.5,0.004414423832564165,0.00926675129780381,0.0001694125793545233,0.00014359487732659804
0.6,0.004560968235839908,0.009147161882809812,0.00017213438994850524,0.00018118384508746934
0.7,0.004385873683019591,0.008852620703619618,0.00016383839426867925,8.320461103627447e-05
0.7999999999999999,0.009151707120265392,0.01282028760329804,6.012483746558725e-05,0.0001322160800562915
0.9,0.003952508248846417,0.007912870653990921,2.794784559374267e-05,8.284242257108345e-05
1.0,0.0027003386831441732,0.0054429689503727036,5.605197346644651e-05,3.689846281003934e-05
