name,transitions,transversions,insertions,deletions
flat,0.004965231992259019,0.008900230521852143,4.55351806703158e-05,3.984328308652633e-05
all_polymers,0.0036118185944052712,0.006821864141230306,0.0,0.0004242781202078904
post_all_polymer,0.007990072878585457,0.01455174094886204,0.0006852695605165263,0.00041000776959004446
AT_polymers,0.003381236795374329,0.006341187088145002,0.0,0.0004437426151483897
post_AT_polymers,0.006157571899880691,0.011427241338333647,0.0006159399187906104,0.0004476257792656325
GC_polymers,0.003355618186750912,0.00591984053258912,0.0,8.10831321697819e-05
post_GC_polymers,0.007716388784692482,0.014151874510327792,0.00016509190937641404,0.0001646438987675228
"Repeat 3, 3",0.00020408606352721512,0.00031288371677872103,0.0,2.0907161748256863e-05
"Post_Repeat 3, 3",9.408222786715589e-05,0.00040768965409100893,0.0,9.408222786715589e-05
"Repeat 2, 3",0.0009937694809463637,0.00213052807117883,0.0,0.00015152108430871753
"Post_Repeat 2, 3",0.0012465895192398156,0.0018095148493116318,0.0,0.00010192241352275222
