name,transitions,transversions,insertions,deletions
flat,0.016428571428571428,0.020714285714285713,0.0007142857142857143,0.0014285714285714286
all_polymers,0.004807692307692308,0.04112580128205128,0.0,0.0
post_all_polymer,0.0,0.046875,0.0,0.0
AT_polymers,0.0,0.015625,0.0,0.0
post_AT_polymers,0.0,0.041666666666666664,0.0,0.0
GC_polymers,0.020833333333333332,0.07341746794871795,0.0,0.0
post_GC_polymers,0.0,0.015625,0.0,0.0
"Repeat 3, 3",0.0,0.0,0.0,0.0
"Post_Repeat 3, 3",0.0,0.0,0.0,0.0
"Repeat 2, 3",0.0,0.0,0.0,0.0
"Post_Repeat 2, 3",0.0,0.0,0.0,0.0
