block,transitions,transversions,insertions,deletions
0.1,0.002231589842143754,0.003207220343383593,6.646628696912195e-05,6.951595009626073e-05
0.2,0.0018293441978475431,0.0023871099269576414,0.0001059555999251181,0.00012351351866984355
0.30000000000000004,0.0017485747070133694,0.002143932603706881,0.00012034240453911978,0.000141554248800224
0.4,0.001663259752161392,0.0020283988462962564,0.0001373461698697742,0.00015153445126135393
0.5,0.001668978625268485,0.002099989791846273,0.0001287398937209765,0.0001447427827963878
0.6,0.0017629200077422715,0.0022114910829889906,0.00014365553619680613,0.00014221086109916185
0.7,0.0016885435905660178,0.002092406265352689,0.0001017045150362249,0.0001273048934872269
0.7999999999999999,0.0018150092126354748,0.002180333134244434,9.437039936975483e-05,0.00012186554773279555
0.9,0.0017926939020246244,0.00238789288903985,6.785304968180705e-05,8.575471292700647e-05
1.0,0.0018561078358661014,0.002482550550336052,2.7612019298295505e-05,3.982177217047352e-05
